source,fire_id,fuel_model_code,temp_c,rh_percent,wind_speed_ms,wind_dir,slope_pct,slope_aspect_deg,angle_wind_slope,m_1h,m_10h,m_100h,m_live_herb,m_live_woody,latitude,longitude,date,region,continent,ros_measured,ros_rothermel,phi_w,phi_s,phi_eff,beta,beta_opt,gamma,eta_M,eta_S,I_R_kW_m2,xi,tau_min,fireline_intensity,flame_length,delta_ros,correction_factor,bias_profile,bias_source,w_total_kg_m2,w_dead_kg_m2,w_live_kg_m2,delta_m,sigma_m2_m3,mx_percent,h_dead_kj_kg,vpd_kpa,ndvi,ndvi_origin,ndwi,ndwi_origin,lst_c,lst_c_origin
GlobalTransfer,GBL_0068,GR4,26.433319524974543,12.013071040657028,0.7994943340407884,236.26788879510156,12.776573442958416,284.5105711576093,48.242682362507765,0.1087024309347056,0.197435649205151,0.3633973335836011,1.9439325517021557,2.0741926311200167,45.361031509680146,-77.29911935448604,2021-05-27,global,africa,2.9301950593821773,3.4071770617972876,1.3682493811379148,0.2554846820128113,1.5501566355402243,0.0266453418632547,0.004706725813346121,8.10069376522049,0.5144591615779155,0.4173969279093913,4487.28270270694,0.13092130133857335,0.12633661434077034,1931.556288947232,2.516628393384258,-0.47698200241511035,0.8600066877171619,global_transfer,Biais moyen global (méta-analyse FRIDGE),8.33,4.15,4.18,0.61,10499.0,15,18608,3.034238637770264,0.24234459644691486,offline,0.07117229822345743,offline,36.43331952497454,offline
GlobalTransfer,GBL_0069,SH7,25.545629064868596,51.988965491403775,3.255615559741747,60.966359299261384,14.065158236005768,68.52324282045373,7.556883521192347,0.16119169007198358,0.22995888864667938,0.30912446856267695,0.7448655830229959,2.564717760141058,35.32406427105332,-88.92382904696974,2010-07-20,global,africa,0.009477638000242964,0.01,10.549199367107587,0.15633614694579825,10.704197446051635,0.25992078838229604,0.005715012987106905,2.3870594909276472,4.440892098500626e-16,0.4173969279093913,3.338469127037549e-11,1.0,0.16012906119720868,6.091892510762455e-25,5.62714011444055e-13,-0.0005223619997570365,0.9477638000242964,global_transfer,Biais moyen global (méta-analyse FRIDGE),243.64,186.1,57.54,1.829,3937.0,15,18608,1.5710184372901197,0.08554593061658955,offline,-0.007227034691705228,offline,35.54562906486859,offline
GlobalTransfer,GBL_0070,SH5,10.284650802074983,54.60404695969383,1.7332096345983579,7.9112930157315065,5.810450331513357,58.791552598839225,50.880259583107716,0.2016616219409427,0.2844759381626414,0.09522470347341314,2.484698452667959,2.0446506572044743,37.23250501895613,-109.20467244058726,2010-09-16,global,africa,13.901317169317737,14.681812844280433,4.120158495993708,0.031124683152144193,4.1398668268767755,0.15552147648321754,0.00608695705034899,2.103442794127242,0.1668086361090181,0.4173969279093913,6611.690145156482,1.0,0.17294536848279268,16788.083163494022,6.804593938983858,-0.7804956749626957,0.9468392845460667,global_transfer,Biais moyen global (méta-analyse FRIDGE),145.78,96.58,49.2,1.829,3937.0,15,18608,0.5681679494857094,0.12312894472768461,offline,0.011564472363842303,offline,20.284650802074985,offline
GlobalTransfer,GBL_0071,SH1,13.498715317215998,77.0404622192367,10.728212093436586,352.30439542099737,2.3706593920079166,231.33948788307794,120.96490753791943,0.07112537073105095,0.09253989291135509,0.20534693866472842,0.6954932137413363,2.4463482576147735,43.34845990736916,-100.57863492792598,2018-10-15,global,africa,53.96957758121833,60.59447508619797,24.989544509816447,0.00649577675038645,24.986202969198423,0.07318672530987605,0.004580750629118077,3.508417757242506,0.45271956574897587,0.4173969279093913,2348.723531486341,0.8461632258666014,0.12221973457401891,17394.272232542906,6.916535070698821,-6.624897504979636,0.8906682912005515,global_transfer,Biais moyen global (méta-analyse FRIDGE),11.440000000000001,8.3,3.14,0.305,10499.0,15,18608,0.3552615890853774,0.23916316801112117,offline,0.11349790080667269,offline,23.498715317215996,offline
GlobalTransfer,GBL_0072,GR1,39.0711803746436,11.060993989288786,6.111987168681657,111.48135814386951,35.40524216380069,195.091487271437,83.61012912756748,0.13392686982315052,0.29759333790081566,0.08356100270683667,2.276983721442342,2.131377586830248,37.1780948168159,-114.37033262012578,2021-05-20,global,africa,12.28373440458939,13.287845097389535,24.43445017395844,2.3353336588695526,24.803175223376297,0.014906037584966014,0.004279760425232965,12.424793822935328,0.26932941180128794,0.4173969279093913,1007.8460640740126,0.09830025799582358,0.11248546510825337,1506.4168651524121,2.244690560960806,-1.004110692800145,0.9244338953802669,global_transfer,Biais moyen global (méta-analyse FRIDGE),2.33,1.66,0.67,0.305,11483.0,15,18608,6.241942758753428,0.1075787614919133,offline,0.0037893807459566456,offline,49.0711803746436,offline
GlobalTransfer,GBL_0073,SH5,14.250510924430166,54.52160494612516,7.494208640823649,158.99924331479974,19.651828030058518,282.0147006729934,123.01545735819366,0.14969641419895882,0.2811630099976966,0.13883969764333978,1.8094722020674172,2.509766995298867,38.36083233414242,-119.6375613795283,2023-09-20,global,africa,60.78920217195544,66.38748634965945,21.37163253963191,0.35603382725741356,21.179746256132756,0.15552147648321754,0.00608695705034899,2.103442794127242,0.16928066658135146,0.4173969279093913,6709.672479247211,1.0,0.17294536848279268,77036.48922230897,13.71456649352542,-5.598284177704016,0.9156725990766069,global_transfer,Biais moyen global (méta-analyse FRIDGE),145.78,96.58,49.2,1.829,3937.0,15,18608,0.7389233877318554,0.14274428512008924,offline,0.02137214256004462,offline,24.250510924430166,offline
GlobalTransfer,GBL_0074,GR4,16.32481936053582,11.210721262561533,12.44756014638829,353.3421265607713,4.145288276338885,248.32802592926672,105.01410063150459,0.22559177358693397,0.18910711674646224,0.21047764923968454,1.767491836242109,1.6923055851699438,34.7581235457225,-98.28549523169812,2017-08-14,global,africa,14.761180471371237,17.69997277133742,24.99955342218786,0.026893390081964515,24.99260000617979,0.0266453418632547,0.004706725813346121,8.10069376522049,0.28178497975340294,0.4173969279093913,2457.821650316879,0.13092130133857335,0.12633661434077034,5496.0692725442295,4.071230707400383,-2.9387922999661846,0.8339662813083454,global_transfer,Biais moyen global (méta-analyse FRIDGE),8.33,4.15,4.18,0.61,10499.0,15,18608,1.648245064621557,0.15273329703790223,offline,0.02636664851895111,offline,26.32481936053582,offline
GlobalTransfer,GBL_0075,GR2,22.781686404011232,12.8457367189671,12.420449406468395,314.5069422705883,7.159791799199219,180.24886875272975,134.25807351785855,0.22606883254127683,0.1531950144827769,0.3624305651177088,1.8946009459489204,1.3693405350988086,40.18650336104469,-93.53702130890231,2012-10-24,global,africa,7.8052792930807735,9.601735243716162,24.999543630563988,0.082081478844187,24.94232895173451,0.024694122351059576,0.004734564308992334,8.782945666736023,0.32719247745154506,0.4173969279093913,1433.8249082443083,0.1201515669131894,0.1272496941340557,1751.8728995294334,2.4060956942356597,-1.796455950635388,0.8129029904452869,global_transfer,Biais moyen global (méta-analyse FRIDGE),3.8600000000000003,1.66,2.2,0.305,10499.0,15,18608,2.4163985557562957,0.16151782225211975,offline,0.03075891112605987,offline,32.78168640401123,offline
GlobalTransfer,GBL_0076,GR1,16.76470299037654,24.683928102183124,13.001140009700627,59.94688426082176,11.174397728890625,103.09461676184193,43.14773250102017,0.20023702482505096,0.1141605083386584,0.08011868252704982,1.587135098883927,1.9318422827916601,42.30645150622671,-79.39626328228289,2019-05-09,global,africa,3.4795095828037854,4.045763626501884,24.999999494313464,0.23262803410239682,25.170226006708898,0.014906037584966014,0.004279760425232965,12.424793822935328,0.08714576087971539,0.4173969279093913,326.10442177832806,0.09830025799582358,0.11248546510825337,148.40673192357804,0.7729837413407741,-0.5662540436980987,0.8600377837229946,global_transfer,Biais moyen global (méta-analyse FRIDGE),2.33,1.66,0.67,0.305,11483.0,15,18608,1.4378014338357634,0.1360144907740569,offline,0.018007245387028442,offline,26.76470299037654,offline
GlobalTransfer,GBL_0077,GR7,21.5019700585357,42.362334953068675,0.0042088799508421815,69.08160141016195,1.0361295962164596,136.1282660280588,67.04666461789684,0.24949744762659068,0.18654831188878157,0.10424201172065674,1.451276222213536,2.636717353277351,31.34864004895195,-78.83856080705957,2013-06-14,global,africa,1.2802882264104938,1.3621674579949852,4.95312975384854e-05,0.0013161536358036931,0.0013362485267757237,0.06013769546885841,0.0046746173113986446,3.3984805476078384,0.22962665301097968,0.4173969279093913,2841.5757691293293,0.4815616302631258,0.12528496439990291,484.9407675515204,1.3326573608717227,-0.0818792315844914,0.9398904803488611,global_transfer,Biais moyen global (méta-analyse FRIDGE),28.17,16.28,11.89,0.914,10499.0,15,18608,1.4782498290151203,0.12877438764987922,offline,0.01438719382493961,offline,31.5019700585357,offline
GlobalTransfer,GBL_0078,SH5,39.65926720343195,29.12041965986735,9.237367955389498,81.01093249185095,10.5602980747193,330.82814658749,110.18278590436097,0.02115807091520765,0.26050675541059404,0.22607398917209515,1.7504072606856353,2.0305171006722222,42.5635570701256,-107.398907831444,2010-09-23,global,africa,186.5214180665597,221.03827735121277,23.333845637640124,0.10281055563387387,23.298574165396474,0.15552147648321754,0.00608695705034899,2.103442794127242,0.4707882582510981,0.4173969279093913,18660.34133568393,1.0,0.17294536848279268,713339.0628559026,38.17841247177511,-34.516859284653066,0.8438421630032501,global_transfer,Biais moyen global (méta-analyse FRIDGE),145.78,96.58,49.2,1.829,3937.0,15,18608,5.133611667413193,0.14857434063755717,offline,0.024287170318778584,offline,49.65926720343195,offline
GlobalTransfer,GBL_0079,SH2,26.81135273264486,55.245063885381605,9.600381147244615,55.63535444716523,28.113347091293733,243.77018213517783,171.8651723119874,0.20752139878866513,0.18306573960042896,0.32025280110452864,1.519650546976966,2.8594680495959675,47.72259485968135,-113.54427399393862,2019-06-09,global,africa,22.45196935765286,23.568721885513874,24.814322194740374,0.42959141080637026,24.38912916303935,0.9049820071971211,0.004994469074718289,3.0489668654672513,0.2541239303686352,0.4173969279093913,14167.630830233655,1.0,0.1358309698612949,45355.719958368034,10.74861364167209,-1.1167525278610135,0.9526171791034876,global_transfer,Biais moyen global (méta-analyse FRIDGE),141.45999999999998,76.3,65.16,0.305,10499.0,15,18608,1.578090710402885,0.1493906270032998,offline,0.05963437620197988,offline,36.81135273264486,offline
GlobalTransfer,GBL_0080,SH5,17.58443711495346,79.14072583881199,5.0535897872816555,10.712129851583999,22.588975821067176,172.41811351852252,161.70598366693852,0.17418826037302138,0.22175461666550333,0.3657320659149192,1.7874921818715181,1.8151609095374206,40.13067613900759,-82.13338904218608,2012-07-18,global,africa,50.137925017809884,49.067803005060675,15.980108192477028,0.470412045500004,15.534173387125596,0.15552147648321754,0.00608695705034899,2.103442794127242,0.1668086361090181,0.4173969279093913,6611.690145156482,1.0,0.17294536848279268,56107.128338705734,11.853592729984085,1.0701220127492093,1.0218090468130159,global_transfer,Biais moyen global (méta-analyse FRIDGE),145.78,96.58,49.2,1.829,3937.0,15,18608,0.4194115329134458,0.12337609841608738,offline,0.011688049208043685,offline,27.58443711495346,offline
GlobalTransfer,GBL_0081,GR1,24.293129187216564,11.951743625408891,9.180703161197295,44.07355549374141,47.49116440060874,54.00632751552383,9.93277202178242,0.16427417152267915,0.14294076006617723,0.28864424917381454,1.60146475162405,2.5182517686933994,39.72037797613804,-104.4964137363731,2017-08-27,global,africa,4.452117124121623,4.849982176701254,24.995840686494077,4.201839274556493,29.143711737448072,0.014906037584966014,0.004279760425232965,12.424793822935328,0.08714576087971539,0.4173969279093913,326.10442177832806,0.09830025799582358,0.11248546510825337,177.90708285994802,0.8402153128832629,-0.3978650525796317,0.9179656670717413,global_transfer,Biais moyen global (méta-analyse FRIDGE),2.33,1.66,0.67,0.305,11483.0,15,18608,2.673868739793172,0.04034951056465671,offline,-0.02982524471767165,offline,34.293129187216564,offline
GlobalTransfer,GBL_0082,GS1,31.92949930232512,70.80786885949439,1.8225436805814526,132.12115790604807,4.8841468885940404,324.50863216514364,167.61252574090443,0.054463690143982876,0.0916702899918242,0.39598604521500536,0.9114180875490481,0.7772491464436142,39.735153306165245,-98.7324066708023,2023-08-10,global,africa,5.160015961091707,5.065972735688453,5.464270534753091,0.0326670090599118,5.432368559859007,0.04158803631831939,0.004678388636554605,4.273094174055576,0.5616986425005672,0.4173969279093913,1811.8573218710528,0.23536814825360092,0.12540840406381637,1151.101141499258,1.983416425186711,0.09404322540325438,1.0185637053947694,global_transfer,Biais moyen global (méta-analyse FRIDGE),5.84,3.32,2.52,0.274,10499.0,15,18608,1.3825000633648576,0.10649379696719297,offline,0.0032468984835964804,offline,41.92949930232512,offline
GlobalTransfer,GBL_0083,SH2,31.641837921193694,45.99047218063532,9.434066144031103,32.22175111356456,3.130074708357553,28.85188172776612,3.369869385798438,0.21804298956844895,0.2155419200281526,0.3333617942569771,0.7664407666302462,0.8679659287054848,47.0836579102923,-85.85744647713133,2018-08-26,global,africa,22.8821556760992,25.999774440884465,24.78306027278939,0.005325248605481954,24.7883763153659,0.9049820071971211,0.004994469074718289,3.0489668654672513,0.25922130736890003,0.4173969279093913,14451.814045240271,1.0,0.1358309698612949,51037.65909509427,11.348316667386577,-3.1176187647852664,0.8800905457132415,global_transfer,Biais moyen global (méta-analyse FRIDGE),141.45999999999998,76.3,65.16,0.305,10499.0,15,18608,2.516511011406999,0.1491409786262219,offline,0.05948458717573313,offline,41.6418379211937,offline
GlobalTransfer,GBL_0084,GR1,11.461755645525548,27.66416909367961,2.0501297250254007,262.3267063207354,4.893572860478809,185.73251270086243,76.59419361987298,0.13158757999446055,0.15607532523466974,0.22100081661450316,1.7796069890186286,1.406381023747215,47.85325935364542,-101.17834112196073,2011-06-11,global,africa,4.843660648104996,5.1961583828016975,8.350478504205123,0.044613461226313045,8.360934608443708,0.014906037584966014,0.004279760425232965,12.424793822935328,0.28951525153162094,0.4173969279093913,1083.3826309353212,0.09830025799582358,0.11248546510825337,633.2287975727975,1.506675078628195,-0.3524977346967013,0.932161857139805,global_transfer,Biais moyen global (méta-analyse FRIDGE),2.33,1.66,0.67,0.305,11483.0,15,18608,0.9791043642967623,0.0813192674915569,offline,-0.00934036625422155,offline,21.46175564552555,offline
GlobalTransfer,GBL_0085,GR7,32.03051292915978,72.09235043096366,8.14995642275981,222.49348078472394,15.66677506254443,261.5260612309799,39.03258044625596,0.16265336194313862,0.10448648827536884,0.07327745305520011,1.8676296947044175,1.0130921337159575,47.27473474585776,-104.70717505745017,2016-08-01,global,africa,36.27202005072119,37.619262928926645,24.663405396594975,0.30091071012990755,24.897870397907862,0.06013769546885841,0.0046746173113986446,3.3984805476078384,0.22962665301097968,0.4173969279093913,2841.5757691293293,0.4815616302631258,0.12528496439990291,13392.710369346752,6.132833890695433,-1.3472428782054564,0.964187419600677,global_transfer,Biais moyen global (méta-analyse FRIDGE),28.17,16.28,11.89,0.914,10499.0,15,18608,1.3292357615886727,0.12330646623001776,offline,0.011653233115008876,offline,42.03051292915978,offline
GlobalTransfer,GBL_0086,GS1,17.954927940467595,17.663912625469585,6.527496568752509,130.8234795872305,49.22542169681013,313.56297187161914,177.26050771561137,0.08194020779305752,0.25610675066637345,0.3231970197456468,1.9190136322240392,2.624496859140156,32.615138079334656,-107.49839091974155,2015-07-04,global,africa,13.019170930109238,14.131876163018866,23.59970591693682,3.318263195886907,20.285854903909385,0.04158803631831939,0.004678388636554605,4.273094174055576,0.5404074486534043,0.4173969279093913,1743.1788481406854,0.23536814825360092,0.12540840406381637,3089.3592355000897,3.123497566152,-1.1127052329096276,0.9212627382186223,global_transfer,Biais moyen global (méta-analyse FRIDGE),5.84,3.32,2.52,0.274,10499.0,15,18608,1.6945978453598123,0.0926537531024463,offline,-0.0036731234487768494,offline,27.954927940467595,offline
GlobalTransfer,GBL_0087,GS2,35.92765298302582,57.18341706867394,3.974994873925399,118.2283518088371,19.377470363856247,88.7863629199644,29.4419888888727,0.06943110277561695,0.2675217610233879,0.06325099767200042,2.06174746645171,0.6204644810424038,33.07135824100758,-78.6786545542021,2016-10-07,global,africa,42.19282433090611,44.01815395315568,17.330121250751215,0.41798221917169465,17.695315451774206,0.08295885147035277,0.00443864060959128,3.6816267194442047,0.22405205214214047,0.4173969279093913,2071.6996352284573,1.0,0.11760556090328755,10724.732586291033,5.537063188865854,-1.8253296222495692,0.9585323449912939,global_transfer,Biais moyen global (méta-analyse FRIDGE),19.43,15.92,3.5100000000000002,0.457,10499.0,15,18608,2.533652315142411,0.18500109733816966,offline,0.04250054866908483,offline,45.92765298302582,offline
GlobalTransfer,GBL_0088,SH5,36.07297821827956,41.152439594077,10.060938443206876,197.19412840948007,23.62045166012362,67.06719319510543,130.12693521437464,0.18107012640096326,0.2161504046659474,0.2178729168318293,1.5496108188472169,1.636560519512627,34.363804397522046,-83.89022493759961,2013-08-01,global,africa,59.55043718074334,72.71717059950653,23.885215150128687,0.514353557861577,23.557006116039876,0.15552147648321754,0.00608695705034899,2.103442794127242,0.1668086361090181,0.4173969279093913,6611.690145156482,1.0,0.17294536848279268,83149.26231429764,14.204847211491119,-13.166733418763194,0.8189322644127666,global_transfer,Biais moyen global (méta-analyse FRIDGE),145.78,96.58,49.2,1.829,3937.0,15,18608,3.5101553585862293,0.10037515110015287,offline,0.00018757555007643117,offline,46.07297821827956,offline
GlobalTransfer,GBL_0089,GR2,28.65461166097466,67.9665922086229,4.564182877448491,88.07383660399577,28.83809835889279,107.24249173081675,19.16865512682098,0.04269237287638443,0.2602514066600998,0.25534531969942936,1.37981760383313,1.7554396392200617,36.01820821170144,-82.07428301638711,2023-05-27,global,africa,16.590702025596688,16.116018932666933,19.99931983083619,1.3316117626752055,21.26159813753731,0.024694122351059576,0.004734564308992334,8.782945666736023,0.5833445361804839,0.4173969279093913,2556.3360520342894,0.1201515669131894,0.1272496941340557,5242.427836031351,3.983700081842834,0.4746830929297552,1.0294541161134763,global_transfer,Biais moyen global (méta-analyse FRIDGE),3.8600000000000003,1.66,2.2,0.305,10499.0,15,18608,1.2577648720972716,0.17214576084419358,offline,0.03607288042209679,offline,38.65461166097466,offline
GlobalTransfer,GBL_0090,SH5,21.47461773327899,35.407737639273506,4.070821273296215,108.83578778808857,32.027101386044684,291.3893845835498,177.44640320453874,0.16604868017092167,0.12814564744161477,0.32632290135811254,2.329569568767671,2.251535189204076,34.789006808661824,-101.28432685521256,2014-06-15,global,africa,57.29133570039989,58.394056027855555,12.808775093953537,0.9456286506178623,11.864160278316833,0.15552147648321754,0.00608695705034899,2.103442794127242,0.24541907987105932,0.4173969279093913,9727.523404461974,1.0,0.17294536848279268,98238.07926183578,15.337353919030585,-1.102720327455664,0.9811158805798721,global_transfer,Biais moyen global (méta-analyse FRIDGE),145.78,96.58,49.2,1.829,3937.0,15,18608,1.6538459222278208,0.10954178184250027,offline,0.004770890921250132,offline,31.47461773327899,offline
GlobalTransfer,GBL_0091,GR2,34.62401005517653,8.471154257094547,1.2833955023469978,141.62383203559244,32.81892143131737,196.70811366468985,55.084281629097404,0.1632541249978292,0.22995173834743968,0.2521025845737585,2.160490921136822,1.0584378196265662,37.95538780216651,-119.52919716494736,2018-08-03,global,africa,2.0146997078186613,2.1105245074059793,3.3158991169698613,1.7246183142041043,4.529446351485311,0.024694122351059576,0.004734564308992334,8.782945666736023,0.32719247745154506,0.4173969279093913,1433.8249082443083,0.1201515669131894,0.1272496941340557,385.07317630289583,1.1985374409771412,-0.09582479958731804,0.954596689471711,global_transfer,Biais moyen global (méta-analyse FRIDGE),3.8600000000000003,1.66,2.2,0.305,10499.0,15,18608,5.040386048160279,0.08402958583690448,offline,-0.007985207081547763,offline,44.62401005517653,offline
GlobalTransfer,GBL_0092,GR4,37.81921137714136,73.50309494321296,11.755177066489097,52.131119495727624,1.620621059616068,109.72476649981714,57.59364700408951,0.032037031661574074,0.03332148913571001,0.3840907025239556,0.6923984246211974,1.3927536318534566,46.49720453161561,-94.0053063260486,2019-06-07,global,africa,53.46943795761039,56.28697051606255,24.998607426461408,0.004110541444259298,25.000810590388912,0.0266453418632547,0.004706725813346121,8.10069376522049,0.6277915439743723,0.4173969279093913,5475.805168949711,0.13092130133857335,0.12633661434077034,38939.02708475194,10.020256683529654,-2.8175325584521644,0.9499434321545493,global_transfer,Biais moyen global (méta-analyse FRIDGE),8.33,4.15,4.18,0.61,10499.0,15,18608,1.7382683071657805,0.16209475422459527,offline,0.03104737711229763,offline,47.81921137714136,offline
GlobalTransfer,GBL_0093,GR1,18.673970439997063,21.327888284213422,14.450310736452417,152.81076657133107,1.538154027095053,300.94837388105594,148.13760730972487,0.05703778367901513,0.14340325031882367,0.24947087387475153,1.8900889060752666,1.486894944425867,40.3777739896953,-109.12374803297422,2015-08-16,global,africa,22.05752783547665,26.578374201046074,24.999999992933063,0.004407714477899016,24.99625654840807,0.014906037584966014,0.004279760425232965,12.424793822935328,0.48645511044368944,0.4173969279093913,1820.3428475575683,0.09830025799582358,0.11248546510825337,5442.244031317727,4.052841204884426,-4.520846365569422,0.829905082554241,global_transfer,Biais moyen global (méta-analyse FRIDGE),2.33,1.66,0.67,0.305,11483.0,15,18608,1.693884640472516,0.03707392242845878,offline,-0.031463038785770614,offline,28.673970439997063,offline
GlobalTransfer,GBL_0094,SH2,29.999358320175794,37.578785851609716,6.673188263906381,244.67447327014358,0.68900446736584,191.47307083164756,53.20140243849602,0.1223708816353845,0.12035533128248964,0.13598021168752028,0.930830115550866,2.841035566281086,40.15865627006745,-97.97041462210824,2016-10-25,global,africa,35.66118371109762,41.80473789250596,22.95914818237432,0.00025803258674538475,22.95930274585529,0.9049820071971211,0.004994469074718289,3.0489668654672513,0.44868221573417294,0.4173969279093913,25014.424983085293,1.0,0.1358309698612949,142041.36282634738,18.172409911361022,-6.143554181408341,0.8530416768260697,global_transfer,Biais moyen global (méta-analyse FRIDGE),141.45999999999998,76.3,65.16,0.305,10499.0,15,18608,2.648475246789057,0.19980612063749417,offline,0.0898836723824965,offline,39.999358320175794,offline
GlobalTransfer,GBL_0095,GR4,19.208802821717775,64.46003698470957,13.72521191254168,335.53204204176814,16.335089669332966,89.84587535666454,114.31383331489639,0.06685659394739289,0.07028041724559196,0.25724848444182363,1.6999015253250507,2.99996885314607,31.403516611109197,-90.01798601753984,2018-10-15,global,africa,34.191933762780295,38.27698555875003,24.999953172475863,0.4176179148309882,24.83092218423337,0.0266453418632547,0.004706725813346121,8.10069376522049,0.5553347005696254,0.4173969279093913,4843.812652564862,0.13092130133857335,0.12633661434077034,23423.635418467595,7.931269010489827,-4.085051795969733,0.893276554139831,global_transfer,Biais moyen global (méta-analyse FRIDGE),8.33,4.15,4.18,0.61,10499.0,15,18608,0.7911840499563414,0.22707362005962237,offline,0.06353681002981118,offline,29.208802821717775,offline
GlobalTransfer,GBL_0096,GR4,10.393657412080444,29.242987205052355,6.139735071662965,178.6796375888001,27.365609005552077,230.8748319719512,52.19519438315112,0.05291061639362826,0.18506254498495678,0.3074369961785732,1.4216051826051768,2.3105382922139848,42.194059764102605,-94.61383301905185,2015-05-02,global,africa,35.069698937184405,38.378260385443376,23.503813542858655,1.1720504611348375,24.239944498878938,0.0266453418632547,0.004706725813346121,8.10069376522049,0.5646257755360392,0.4173969279093913,4924.852476714301,0.13092130133857335,0.12633661434077034,23878.538667447145,8.00175528267106,-3.3085614482589705,0.9137907394699452,global_transfer,Biais moyen global (méta-analyse FRIDGE),8.33,4.15,4.18,0.61,10499.0,15,18608,0.89205726468487,0.24285739913720655,offline,0.07142869956860327,offline,20.393657412080444,offline
GlobalTransfer,GBL_0097,GR4,25.799446070627276,34.28177833704617,4.067267894428791,333.19168284579837,35.4580137087019,10.306068392038643,37.11438554624027,0.0961200314180268,0.0847869620916703,0.26625930721308755,1.2682319849843644,2.9724725649112016,45.102698075719644,-88.7873411245487,2023-05-14,global,africa,27.570088059874404,29.016890905843557,18.03169767011703,1.9677271691940452,19.6367565730613,0.0266453418632547,0.004706725813346121,8.10069376522049,0.5370664373954326,0.4173969279093913,4684.470828233023,0.13092130133857335,0.12633661434077034,17172.781727106172,6.875881786232809,-1.4468028459691524,0.950139287814678,global_transfer,Biais moyen global (méta-analyse FRIDGE),8.33,4.15,4.18,0.61,10499.0,15,18608,2.1830236742224827,0.23755257909826344,offline,0.06877628954913172,offline,35.799446070627276,offline
GlobalTransfer,GBL_0098,GS2,23.975454775012068,51.51042749143838,2.1030417761301883,63.08566212722394,15.568478356924224,235.41026627388766,172.32460414666372,0.2428940983431623,0.09299666616690942,0.08840356224305765,1.080575722169357,2.5492516213370076,32.85833222191869,-86.20097237289171,2020-07-22,global,africa,15.113187201692305,16.062018276385057,7.059122498770998,0.2698087185304275,6.791826691720578,0.08295885147035277,0.00443864060959128,3.6816267194442047,0.21285785317610964,0.4173969279093913,1968.1923578218295,1.0,0.11760556090328755,3717.8812524615932,3.401242829160643,-0.9488310746927517,0.9409270330561287,global_transfer,Biais moyen global (méta-analyse FRIDGE),19.43,15.92,3.5100000000000002,0.457,10499.0,15,18608,1.4447585602609887,0.11365505639505444,offline,0.006827528197527216,offline,33.97545477501207,offline
GlobalTransfer,GBL_0099,GR4,23.68262350303271,68.69212265693986,1.163058927679213,130.23178436262842,13.327508603920302,268.0020582533369,137.77027389070847,0.03296653322843241,0.18759302485742868,0.37796445043120186,1.1082251463927204,0.8471346047311776,49.61159506951683,-77.95589535680216,2010-10-13,global,africa,5.9354739363215305,5.786542721815931,2.728445369965668,0.2779931010055379,2.529513562268336,0.0266453418632547,0.004706725813346121,8.10069376522049,0.600748811980149,0.4173969279093913,5239.929529881633,0.13092130133857335,0.12633661434077034,3830.6620956170336,3.4483208724513688,0.1489312145055992,1.0257375123049055,global_transfer,Biais moyen global (méta-analyse FRIDGE),8.33,4.15,4.18,0.61,10499.0,15,18608,0.9165522584235029,0.20421720749636318,offline,0.05210860374818159,offline,33.68262350303271,offline
GlobalTransfer,GBL_0100,GR3,23.063349512327918,24.66630721216402,11.297976817471898,305.2706109750502,14.782090191036344,100.2996911765107,155.0290802014605,0.06685628300454935,0.07864693015339479,0.19195091938473585,0.8801158467854766,2.845619393895691,45.58116110126703,-85.61394584288774,2010-05-17,global,africa,34.17192838476536,40.15623565124878,24.989769411995976,0.3094848772966467,24.70955992197708,0.03716913234706117,0.004832515111649982,5.256285218515568,0.4415869400699095,0.4173969279093913,3486.3146544237534,0.18522923610973388,0.13047180848784293,18265.697367857618,7.073826132836891,-5.98430726648342,0.8509743961446915,global_transfer,Biais moyen global (méta-analyse FRIDGE),11.62,8.35,3.27,0.61,7874.0,30,18608,2.12457617532067,0.16892020151870948,offline,0.03446010075935474,offline,33.06334951232792,offline
GlobalTransfer,GBL_0101,GR1,16.69961189620583,79.16574882417179,8.17695730922271,180.8402193422918,5.699234538989993,185.4740861659663,4.633866823674509,0.031142920542179292,0.06366542237414428,0.14703772427538053,2.317399803871918,2.150951850575261,34.98910765224471,-101.39163394962142,2021-06-04,global,africa,28.317474171632615,31.18946502530416,24.97398437565844,0.06051274581770642,25.034299800782932,0.014906037584966014,0.004279760425232965,12.424793822935328,0.550972417206154,0.4173969279093913,2061.770299725994,0.09830025799582358,0.11248546510825337,7233.435499855281,4.619555876998016,-2.8719908536715444,0.9079179187157752,global_transfer,Biais moyen global (méta-analyse FRIDGE),2.33,1.66,0.67,0.305,11483.0,15,18608,0.39609004103380596,0.07246822267564289,offline,-0.013765888662178559,offline,26.69961189620583,offline
